pos@spm1955m	@spm1955m	337.239	337.497	ADV
pos@spm1955m	@spm1955m	337.497	337.755	ADJ
pos@spm1955m	@spm1955m	337.755	338.013	NOUN
pos@spm1955m	@spm1955m	338.013	338.271	AUX
pos@spm1955m	@spm1955m	338.271	338.529	DET
pos@spm1955m	@spm1955m	338.529	338.787	NOUN
pos@spm1955m	@spm1955m	338.787	339.045	PUNCT
pos@spm1955m	@spm1955m	339.045	339.309	PUNCT
pos@spm1955m	@spm1955m	340.618	340.903	SCONJ
pos@spm1955m	@spm1955m	340.903	341.188	PRON
pos@spm1955m	@spm1955m	341.188	341.473	VERB
pos@spm1955m	@spm1955m	341.473	341.758	NOUN
pos@spm1955m	@spm1955m	341.758	342.043	PUNCT
pos@spm1955m	@spm1955m	342.043	342.328	PART
pos@spm1955m	@spm1955m	342.328	342.613	VERB
pos@spm1955m	@spm1955m	342.613	342.898	PART
pos@spm1955m	@spm1955m	342.898	343.183	X
pos@spm1955m	@spm1955m	343.183	343.468	PUNCT
pos@spm1955m	@spm1955m	343.468	343.753	PART
pos@spm1955m	@spm1955m	343.753	344.038	PART
pos@spm1955m	@spm1955m	344.038	344.323	PART
pos@spm1955m	@spm1955m	344.323	344.608	DET
pos@spm1955m	@spm1955m	344.608	344.893	PART
pos@spm1955m	@spm1955m	344.893	345.178	PUNCT
pos@spm1955m	@spm1955m	345.178	345.463	PART
pos@spm1955m	@spm1955m	345.463	345.748	ADV
pos@spm1955m	@spm1955m	345.748	346.033	PART
pos@spm1955m	@spm1955m	346.033	346.318	PUNCT
pos@spm1955m	@spm1955m	346.318	346.603	VERB
pos@spm1955m	@spm1955m	346.603	346.888	PART
pos@spm1955m	@spm1955m	346.888	347.173	PUNCT
pos@spm1955m	@spm1955m	347.173	347.458	PART
pos@spm1955m	@spm1955m	347.458	347.743	PRON
pos@spm1955m	@spm1955m	347.743	348.028	PUNCT
pos@spm1955m	@spm1955m	348.028	348.313	VERB
pos@spm1955m	@spm1955m	348.313	348.598	VERB
pos@spm1955m	@spm1955m	348.598	348.883	PART
pos@spm1955m	@spm1955m	348.883	349.168	ADP
pos@spm1955m	@spm1955m	349.168	349.453	PROPN
pos@spm1955m	@spm1955m	349.453	349.738	PUNCT
pos@spm1955m	@spm1955m	349.738	350.023	PART
pos@spm1955m	@spm1955m	350.023	350.308	PART
pos@spm1955m	@spm1955m	350.308	350.593	VERB
pos@spm1955m	@spm1955m	350.593	350.901	PUNCT
pos@spm1955m	@spm1955m	351.101	351.388	CCONJ
pos@spm1955m	@spm1955m	351.388	351.675	ADV
pos@spm1955m	@spm1955m	351.675	351.962	VERB
pos@spm1955m	@spm1955m	351.962	352.249	ADV
pos@spm1955m	@spm1955m	352.249	352.536	NOUN
pos@spm1955m	@spm1955m	352.536	352.823	PUNCT
pos@spm1955m	@spm1955m	352.823	353.11	PUNCT
pos@spm1955m	@spm1955m	353.11	353.397	X
pos@spm1955m	@spm1955m	353.397	353.684	PUNCT
pos@spm1955m	@spm1955m	353.684	353.971	PUNCT
pos@spm1955m	@spm1955m	353.971	354.258	PRON
pos@spm1955m	@spm1955m	354.258	354.545	VERB
pos@spm1955m	@spm1955m	354.545	354.832	PUNCT
pos@spm1955m	@spm1955m	354.832	355.119	VERB
pos@spm1955m	@spm1955m	355.119	355.406	PROPN
pos@spm1955m	@spm1955m	355.406	355.693	PART
pos@spm1955m	@spm1955m	355.693	355.98	PUNCT
pos@spm1955m	@spm1955m	355.98	356.267	VERB
pos@spm1955m	@spm1955m	356.267	356.554	ADP
pos@spm1955m	@spm1955m	356.554	356.841	NOUN
pos@spm1955m	@spm1955m	356.841	357.128	VERB
pos@spm1955m	@spm1955m	357.128	357.415	PUNCT
pos@spm1955m	@spm1955m	357.415	357.702	PART
pos@spm1955m	@spm1955m	357.702	357.989	PUNCT
pos@spm1955m	@spm1955m	357.989	358.276	VERB
pos@spm1955m	@spm1955m	358.276	358.563	NOUN
pos@spm1955m	@spm1955m	358.563	358.85	PUNCT
pos@spm1955m	@spm1955m	358.85	359.137	PUNCT
pos@spm1955m	@spm1955m	359.137	359.424	CCONJ
pos@spm1955m	@spm1955m	359.424	359.711	VERB
pos@spm1955m	@spm1955m	359.711	359.998	NOUN
pos@spm1955m	@spm1955m	359.998	360.285	SCONJ
pos@spm1955m	@spm1955m	360.285	360.572	NOUN
pos@spm1955m	@spm1955m	360.572	360.859	ADP
pos@spm1955m	@spm1955m	360.859	361.146	ADJ
pos@spm1955m	@spm1955m	361.146	361.433	NOUN
pos@spm1955m	@spm1955m	361.433	361.72	ADV
pos@spm1955m	@spm1955m	361.72	362.007	PART
pos@spm1955m	@spm1955m	362.007	362.294	ADJ
pos@spm1955m	@spm1955m	362.294	362.581	PROPN
pos@spm1955m	@spm1955m	362.581	362.868	PUNCT
pos@spm1955m	@spm1955m	362.868	363.155	X
pos@spm1955m	@spm1955m	363.155	363.442	PUNCT
pos@spm1955m	@spm1955m	363.442	363.729	ADP
pos@spm1955m	@spm1955m	363.729	364.016	PRON
pos@spm1955m	@spm1955m	364.016	364.303	VERB
pos@spm1955m	@spm1955m	364.303	364.59	DET
pos@spm1955m	@spm1955m	364.59	364.877	NOUN
pos@spm1955m	@spm1955m	364.877	365.164	VERB
pos@spm1955m	@spm1955m	365.164	365.451	PROPN
pos@spm1955m	@spm1955m	365.451	365.738	PROPN
pos@spm1955m	@spm1955m	365.738	366.025	PUNCT
pos@spm1955m	@spm1955m	366.025	366.312	ADP
pos@spm1955m	@spm1955m	366.312	366.599	PRON
pos@spm1955m	@spm1955m	366.599	366.886	VERB
pos@spm1955m	@spm1955m	366.886	367.173	VERB
pos@spm1955m	@spm1955m	367.173	367.46	ADP
pos@spm1955m	@spm1955m	367.46	367.747	PRON
pos@spm1955m	@spm1955m	367.747	368.034	NOUN
pos@spm1955m	@spm1955m	368.034	368.321	PROPN
pos@spm1955m	@spm1955m	368.321	368.608	PART
pos@spm1955m	@spm1955m	368.608	368.895	VERB
pos@spm1955m	@spm1955m	368.895	369.182	PART
pos@spm1955m	@spm1955m	369.182	369.469	VERB
pos@spm1955m	@spm1955m	369.469	369.756	ADV
pos@spm1955m	@spm1955m	369.756	370.043	NOUN
pos@spm1955m	@spm1955m	370.043	370.33	NOUN
pos@spm1955m	@spm1955m	370.33	370.617	ADP
pos@spm1955m	@spm1955m	370.617	370.904	PRON
pos@spm1955m	@spm1955m	370.904	371.191	PRON
pos@spm1955m	@spm1955m	371.191	371.478	PRON
pos@spm1955m	@spm1955m	371.478	371.765	VERB
pos@spm1955m	@spm1955m	371.765	372.052	PUNCT
pos@spm1955m	@spm1955m	372.052	372.339	ADV
pos@spm1955m	@spm1955m	372.339	372.626	PART
pos@spm1955m	@spm1955m	372.626	372.913	PUNCT
pos@spm1955m	@spm1955m	372.913	373.2	DET
pos@spm1955m	@spm1955m	373.2	373.487	NOUN
pos@spm1955m	@spm1955m	373.487	373.774	X
pos@spm1955m	@spm1955m	373.774	374.061	PUNCT
pos@spm1955m	@spm1955m	374.061	374.348	CCONJ
pos@spm1955m	@spm1955m	374.348	374.635	ADP
pos@spm1955m	@spm1955m	374.635	374.922	DET
pos@spm1955m	@spm1955m	374.922	375.209	NOUN
pos@spm1955m	@spm1955m	375.209	375.496	PRON
pos@spm1955m	@spm1955m	375.496	375.783	PRON
pos@spm1955m	@spm1955m	375.783	376.07	PRON
pos@spm1955m	@spm1955m	376.07	376.357	ADV
pos@spm1955m	@spm1955m	376.357	376.644	ADV
pos@spm1955m	@spm1955m	376.644	376.931	AUX
pos@spm1955m	@spm1955m	376.931	377.218	PART
pos@spm1955m	@spm1955m	377.218	377.505	ADV
pos@spm1955m	@spm1955m	377.505	377.792	PART
pos@spm1955m	@spm1955m	377.792	378.079	PRON
pos@spm1955m	@spm1955m	378.079	378.366	VERB
pos@spm1955m	@spm1955m	378.366	378.653	PART
pos@spm1955m	@spm1955m	378.653	378.94	PUNCT
pos@spm1955m	@spm1955m	378.94	379.227	ADJ
pos@spm1955m	@spm1955m	379.227	379.514	NOUN
pos@spm1955m	@spm1955m	379.514	379.801	ADP
pos@spm1955m	@spm1955m	379.801	380.088	NOUN
pos@spm1955m	@spm1955m	380.088	380.375	PART
pos@spm1955m	@spm1955m	380.375	380.662	PRON
pos@spm1955m	@spm1955m	380.662	380.949	PRON
pos@spm1955m	@spm1955m	380.949	381.236	ADP
pos@spm1955m	@spm1955m	381.236	381.523	PRON
pos@spm1955m	@spm1955m	381.523	381.81	SCONJ
pos@spm1955m	@spm1955m	381.81	382.097	ADV
pos@spm1955m	@spm1955m	382.097	382.384	ADJ
pos@spm1955m	@spm1955m	382.384	382.671	PUNCT
pos@spm1955m	@spm1955m	382.671	382.958	ADV
pos@spm1955m	@spm1955m	382.958	383.245	NOUN
pos@spm1955m	@spm1955m	383.245	383.532	VERB
pos@spm1955m	@spm1955m	383.532	383.819	PART
pos@spm1955m	@spm1955m	383.819	384.106	PUNCT
pos@spm1955m	@spm1955m	384.106	384.393	VERB
pos@spm1955m	@spm1955m	384.393	384.68	PART
pos@spm1955m	@spm1955m	384.68	384.967	PUNCT
pos@spm1955m	@spm1955m	384.967	385.338	PUNCT
pos@spm1955m	@spm1955m	386.225	386.506	PART
pos@spm1955m	@spm1955m	386.506	386.787	ADJ
pos@spm1955m	@spm1955m	386.787	387.068	NOUN
pos@spm1955m	@spm1955m	387.068	387.349	VERB
pos@spm1955m	@spm1955m	387.349	387.63	PUNCT
pos@spm1955m	@spm1955m	387.63	387.911	PART
pos@spm1955m	@spm1955m	387.911	388.192	SCONJ
pos@spm1955m	@spm1955m	388.192	388.473	PRON
pos@spm1955m	@spm1955m	388.473	388.754	VERB
pos@spm1955m	@spm1955m	388.754	389.035	ADP
pos@spm1955m	@spm1955m	389.035	389.316	NOUN
pos@spm1955m	@spm1955m	389.316	389.597	PUNCT
pos@spm1955m	@spm1955m	389.597	389.878	SCONJ
pos@spm1955m	@spm1955m	389.878	390.159	PART
pos@spm1955m	@spm1955m	390.159	390.44	PRON
pos@spm1955m	@spm1955m	390.44	390.721	VERB
pos@spm1955m	@spm1955m	390.721	391.002	NOUN
pos@spm1955m	@spm1955m	391.002	391.283	PROPN
pos@spm1955m	@spm1955m	391.283	391.564	PRON
pos@spm1955m	@spm1955m	391.564	391.845	ADV
pos@spm1955m	@spm1955m	392.745	393.034	PART
pos@spm1955m	@spm1955m	393.034	393.323	VERB
pos@spm1955m	@spm1955m	393.323	393.612	ADJ
pos@spm1955m	@spm1955m	393.612	393.901	NOUN
pos@spm1955m	@spm1955m	393.901	394.19	PRON
pos@spm1955m	@spm1955m	394.19	394.479	VERB
pos@spm1955m	@spm1955m	394.479	394.768	ADP
pos@spm1955m	@spm1955m	394.768	395.057	NOUN
pos@spm1955m	@spm1955m	395.057	395.346	ADV
pos@spm1955m	@spm1955m	395.346	395.635	VERB
pos@spm1955m	@spm1955m	395.635	395.924	VERB
pos@spm1955m	@spm1955m	395.924	396.213	PUNCT
pos@spm1955m	@spm1955m	396.213	396.502	PART
pos@spm1955m	@spm1955m	396.502	396.791	PUNCT
pos@spm1955m	@spm1955m	396.791	397.08	ADV
pos@spm1955m	@spm1955m	397.08	397.369	NOUN
pos@spm1955m	@spm1955m	397.369	397.658	NOUN
pos@spm1955m	@spm1955m	397.658	397.947	VERB
pos@spm1955m	@spm1955m	397.947	398.236	NOUN
pos@spm1955m	@spm1955m	398.236	398.525	PART
pos@spm1955m	@spm1955m	398.525	398.814	CCONJ
pos@spm1955m	@spm1955m	398.814	399.103	DET
pos@spm1955m	@spm1955m	399.103	399.392	PUNCT
pos@spm1955m	@spm1955m	399.392	399.681	CCONJ
pos@spm1955m	@spm1955m	399.681	399.97	PART
pos@spm1955m	@spm1955m	399.97	400.259	VERB
pos@spm1955m	@spm1955m	400.259	400.548	PUNCT
pos@spm1955m	@spm1955m	400.548	400.837	ADJ
pos@spm1955m	@spm1955m	400.837	401.126	NOUN
pos@spm1955m	@spm1955m	401.126	401.415	AUX
pos@spm1955m	@spm1955m	401.415	401.704	VERB
pos@spm1955m	@spm1955m	401.704	401.993	PROPN
pos@spm1955m	@spm1955m	401.993	402.282	PUNCT
pos@spm1955m	@spm1955m	402.282	402.571	PUNCT
pos@spm1955m	@spm1955m	402.571	402.86	VERB
pos@spm1955m	@spm1955m	402.86	403.149	NOUN
pos@spm1955m	@spm1955m	403.149	403.438	CCONJ
pos@spm1955m	@spm1955m	403.438	403.727	ADV
pos@spm1955m	@spm1955m	403.727	404.016	PRON
pos@spm1955m	@spm1955m	404.016	404.305	PRON
pos@spm1955m	@spm1955m	404.305	404.594	ADP
pos@spm1955m	@spm1955m	404.594	404.883	NOUN
pos@spm1955m	@spm1955m	404.883	405.172	ADP
pos@spm1955m	@spm1955m	405.172	405.461	ADJ
pos@spm1955m	@spm1955m	405.461	405.75	NOUN
pos@spm1955m	@spm1955m	405.75	406.039	PUNCT
pos@spm1955m	@spm1955m	406.039	406.328	CCONJ
pos@spm1955m	@spm1955m	406.328	406.617	ADP
pos@spm1955m	@spm1955m	406.617	406.906	NOUN
pos@spm1955m	@spm1955m	406.906	407.195	ADV
pos@spm1955m	@spm1955m	407.195	407.484	PUNCT
pos@spm1955m	@spm1955m	407.484	407.788	PUNCT
pos@spm1955m	@spm1955m	415.999	416.149	PART
pos@spm1955m	@spm1955m	416.149	416.299	PUNCT
pos@spm1955m	@spm1955m	416.299	416.449	PUNCT
pos@spm1955m	@spm1955m	417.386	417.648	PART
pos@spm1955m	@spm1955m	417.648	417.91	PUNCT
pos@spm1955m	@spm1955m	417.91	418.172	NOUN
pos@spm1955m	@spm1955m	418.172	418.434	PUNCT
pos@spm1955m	@spm1955m	418.434	418.696	PUNCT
pos@spm1955m	@spm1955m	418.696	418.958	PART
pos@spm1955m	@spm1955m	418.958	419.22	ADV
pos@spm1955m	@spm1955m	419.22	419.482	SCONJ
pos@spm1955m	@spm1955m	419.482	419.744	NOUN
pos@spm1955m	@spm1955m	419.744	420.006	PRON
pos@spm1955m	@spm1955m	420.006	420.268	PART
pos@spm1955m	@spm1955m	420.268	420.53	PUNCT
pos@spm1955m	@spm1955m	420.53	420.792	ADV
pos@spm1955m	@spm1955m	420.792	421.054	ADV
pos@spm1955m	@spm1955m	421.054	421.316	ADV
pos@spm1955m	@spm1955m	421.316	421.578	PART
pos@spm1955m	@spm1955m	421.578	421.84	PRON
pos@spm1955m	@spm1955m	421.84	422.102	VERB
pos@spm1955m	@spm1955m	422.102	422.364	SCONJ
pos@spm1955m	@spm1955m	422.364	422.626	PUNCT
pos@spm1955m	@spm1955m	422.626	422.888	NOUN
pos@spm1955m	@spm1955m	422.888	423.15	PRON
pos@spm1955m	@spm1955m	423.15	423.412	PUNCT
pos@spm1955m	@spm1955m	423.412	423.674	PUNCT
pos@spm1955m	@spm1955m	423.674	423.936	PART
pos@spm1955m	@spm1955m	423.936	424.198	NOUN
pos@spm1955m	@spm1955m	424.198	424.46	CCONJ
pos@spm1955m	@spm1955m	424.46	424.722	NOUN
pos@spm1955m	@spm1955m	424.722	424.984	ADJ
pos@spm1955m	@spm1955m	424.984	425.246	NOUN
pos@spm1955m	@spm1955m	425.246	425.508	PUNCT
pos@spm1955m	@spm1955m	425.508	425.77	ADV
pos@spm1955m	@spm1955m	425.77	426.032	ADV
pos@spm1955m	@spm1955m	426.032	426.294	NOUN
pos@spm1955m	@spm1955m	426.294	426.556	VERB
pos@spm1955m	@spm1955m	426.556	426.818	PART
pos@spm1955m	@spm1955m	426.818	427.08	ADV
pos@spm1955m	@spm1955m	427.08	427.342	SCONJ
pos@spm1955m	@spm1955m	427.342	427.604	ADP
pos@spm1955m	@spm1955m	427.604	427.866	NOUN
pos@spm1955m	@spm1955m	427.866	428.128	PUNCT
pos@spm1955m	@spm1955m	428.128	428.394	PUNCT
pos@dig1967m	@dig1967m	55.562	55.778	PROPN
pos@dig1967m	@dig1967m	55.778	55.994	PROPN
pos@dig1967m	@dig1967m	55.994	56.21	ADJ
pos@dig1967m	@dig1967m	56.21	56.426	NOUN
pos@dig1967m	@dig1967m	56.426	56.642	PUNCT
pos@dig1967m	@dig1967m	56.642	56.858	PUNCT
pos@dig1967m	@dig1967m	57.816	58.149	PRON
pos@dig1967m	@dig1967m	58.149	58.482	ADV
pos@dig1967m	@dig1967m	58.482	58.815	ADJ
pos@dig1967m	@dig1967m	58.815	59.148	ADV
pos@dig1967m	@dig1967m	59.148	59.481	AUX
pos@dig1967m	@dig1967m	59.481	59.814	ADP
pos@dig1967m	@dig1967m	59.814	60.147	PRON
pos@dig1967m	@dig1967m	60.147	60.48	ADP
pos@dig1967m	@dig1967m	60.48	60.813	NOUN
pos@dig1967m	@dig1967m	60.813	61.146	PUNCT
pos@dig1967m	@dig1967m	61.146	61.479	ADP
pos@dig1967m	@dig1967m	61.479	61.812	DET
pos@dig1967m	@dig1967m	61.812	62.145	ADJ
pos@dig1967m	@dig1967m	62.145	62.478	NOUN
pos@dig1967m	@dig1967m	62.478	62.811	PRON
pos@dig1967m	@dig1967m	62.811	63.144	PART
pos@dig1967m	@dig1967m	63.144	63.477	VERB
pos@dig1967m	@dig1967m	63.477	63.81	PRON
pos@dig1967m	@dig1967m	63.81	64.143	PRON
pos@dig1967m	@dig1967m	64.143	64.476	PRON
pos@dig1967m	@dig1967m	64.476	64.809	ADV
pos@dig1967m	@dig1967m	64.809	65.142	ADJ
pos@dig1967m	@dig1967m	65.142	65.475	PUNCT
pos@dig1967m	@dig1967m	65.475	65.808	CCONJ
pos@dig1967m	@dig1967m	65.808	66.141	NOUN
pos@dig1967m	@dig1967m	66.141	66.474	ADJ
pos@dig1967m	@dig1967m	66.474	66.807	CCONJ
pos@dig1967m	@dig1967m	66.807	67.14	PUNCT
pos@dig1967m	@dig1967m	67.14	67.473	DET
pos@dig1967m	@dig1967m	67.473	67.806	NOUN
pos@dig1967m	@dig1967m	67.806	68.139	PUNCT
pos@dig1967m	@dig1967m	68.139	68.472	CCONJ
pos@dig1967m	@dig1967m	68.472	68.805	PRON
pos@dig1967m	@dig1967m	68.805	69.138	VERB
pos@dig1967m	@dig1967m	69.138	69.471	SCONJ
pos@dig1967m	@dig1967m	69.471	69.804	ADV
pos@dig1967m	@dig1967m	69.804	70.137	ADP
pos@dig1967m	@dig1967m	70.137	70.47	PRON
pos@dig1967m	@dig1967m	70.47	70.803	VERB
pos@dig1967m	@dig1967m	70.803	71.136	NOUN
pos@dig1967m	@dig1967m	71.136	71.469	PRON
pos@dig1967m	@dig1967m	71.469	71.802	VERB
pos@dig1967m	@dig1967m	71.802	72.135	NOUN
pos@dig1967m	@dig1967m	72.135	72.468	NOUN
pos@dig1967m	@dig1967m	72.468	72.801	PUNCT
pos@dig1967m	@dig1967m	72.801	73.154	PUNCT
pos@dig1967m	@dig1967m	75.034	75.34	PRON
pos@dig1967m	@dig1967m	75.34	75.646	VERB
pos@dig1967m	@dig1967m	75.646	75.952	SCONJ
pos@dig1967m	@dig1967m	75.952	76.258	PRON
pos@dig1967m	@dig1967m	76.258	76.564	VERB
pos@dig1967m	@dig1967m	76.564	76.87	ADP
pos@dig1967m	@dig1967m	76.87	77.176	ADJ
pos@dig1967m	@dig1967m	77.176	77.482	NOUN
pos@dig1967m	@dig1967m	77.482	77.788	NOUN
pos@dig1967m	@dig1967m	77.788	78.094	PUNCT
pos@dig1967m	@dig1967m	78.094	78.4	PUNCT
pos@dig1967m	@dig1967m	78.4	78.706	CCONJ
pos@dig1967m	@dig1967m	78.706	79.012	NOUN
pos@dig1967m	@dig1967m	79.012	79.318	PART
pos@dig1967m	@dig1967m	79.318	79.624	VERB
pos@dig1967m	@dig1967m	79.624	79.93	PRON
pos@dig1967m	@dig1967m	79.93	80.236	ADV
pos@dig1967m	@dig1967m	80.236	80.542	NUM
pos@dig1967m	@dig1967m	80.542	80.848	NOUN
pos@dig1967m	@dig1967m	80.848	81.154	NOUN
pos@dig1967m	@dig1967m	81.154	81.46	PRON
pos@dig1967m	@dig1967m	81.46	81.766	VERB
pos@dig1967m	@dig1967m	81.766	82.072	SCONJ
pos@dig1967m	@dig1967m	82.072	82.378	ADP
pos@dig1967m	@dig1967m	82.378	82.684	NUM
pos@dig1967m	@dig1967m	82.684	82.99	NOUN
pos@dig1967m	@dig1967m	82.99	83.296	PRON
pos@dig1967m	@dig1967m	83.296	83.602	ADV
pos@dig1967m	@dig1967m	83.602	83.908	VERB
pos@dig1967m	@dig1967m	83.908	84.214	PUNCT
pos@dig1967m	@dig1967m	84.214	84.539	PUNCT
pos@dig1967m	@dig1967m	84.539	84.76	PRON
pos@dig1967m	@dig1967m	84.76	84.981	NOUN
pos@dig1967m	@dig1967m	84.981	85.202	PUNCT
pos@dig1967m	@dig1967m	85.202	85.423	PUNCT
pos@dig1967m	@dig1967m	85.423	85.646	PUNCT
pos@dig1967m	@dig1967m	97.253	97.562	PRON
pos@dig1967m	@dig1967m	97.562	97.871	PRON
pos@dig1967m	@dig1967m	97.871	98.18	PART
pos@dig1967m	@dig1967m	98.18	98.489	ADV
pos@dig1967m	@dig1967m	98.489	98.798	VERB
pos@dig1967m	@dig1967m	98.798	99.107	AUX
pos@dig1967m	@dig1967m	99.107	99.416	NOUN
pos@dig1967m	@dig1967m	99.416	99.725	NOUNP
pos@dig1967m	@dig1967m	99.725	100.034	ADP
pos@dig1967m	@dig1967m	100.034	100.343	NOUN
pos@dig1967m	@dig1967m	100.343	100.661	X
pos@dig1967m	@dig1967m	118.084	118.44	ADP
pos@dig1967m	@dig1967m	118.44	118.796	PRON
pos@dig1967m	@dig1967m	118.796	119.152	VERB
pos@dig1967m	@dig1967m	119.152	119.508	NUM
pos@dig1967m	@dig1967m	119.508	119.864	NOUN
pos@dig1967m	@dig1967m	119.864	120.22	NOUN
pos@dig1967m	@dig1967m	120.22	120.576	X
pos@dig1967m	@dig1967m	120.576	120.932	ADV
pos@dig1967m	@dig1967m	120.932	121.288	ADV
pos@dig1967m	@dig1967m	121.288	121.644	ADV
pos@dig1967m	@dig1967m	121.644	122.0	VERB
pos@dig1967m	@dig1967m	122.0	122.356	VERB
pos@dig1967m	@dig1967m	122.356	122.718	PRON
pos@dig1967m	@dig1967m	137.577	137.83	VERB
pos@dig1967m	@dig1967m	137.83	138.083	DET
pos@dig1967m	@dig1967m	138.083	138.336	PUNCT
pos@dig1967m	@dig1967m	138.336	138.589	DET
pos@dig1967m	@dig1967m	138.589	138.842	NOUN
pos@dig1967m	@dig1967m	138.842	139.095	ADV
pos@dig1967m	@dig1967m	139.095	139.348	X
pos@dig1967m	@dig1967m	139.348	139.601	PUNCT
pos@dig1967m	@dig1967m	139.601	139.854	PUNCT
pos@dig1967m	@dig1967m	139.854	140.112	PUNCT
pos@dig1967m	@dig1967m	142.048	142.379	PART
pos@dig1967m	@dig1967m	142.379	142.71	PRON
pos@dig1967m	@dig1967m	142.71	143.041	VERB
pos@dig1967m	@dig1967m	143.041	143.372	SCONJ
pos@dig1967m	@dig1967m	143.372	143.703	PRON
pos@dig1967m	@dig1967m	143.703	144.034	VERB
pos@dig1967m	@dig1967m	144.034	144.365	PART
pos@dig1967m	@dig1967m	144.365	144.696	ADJ
pos@dig1967m	@dig1967m	144.696	145.028	NOUN
pos@dig1967m	@dig1967m	162.28	162.479	PRON
pos@dig1967m	@dig1967m	162.479	162.678	ADP
pos@dig1967m	@dig1967m	162.678	162.877	NOUN
pos@dig1967m	@dig1967m	162.877	163.076	PUNCT
pos@dig1967m	@dig1967m	163.076	163.275	PRON
pos@dig1967m	@dig1967m	163.275	163.474	ADP
pos@dig1967m	@dig1967m	163.474	163.673	NOUN
pos@dig1967m	@dig1967m	163.673	163.872	VERB
pos@dig1967m	@dig1967m	163.872	164.071	VERB
pos@dig1967m	@dig1967m	164.071	164.27	PUNCT
pos@dig1967m	@dig1967m	164.27	164.469	CCONJ
pos@dig1967m	@dig1967m	164.469	164.668	PRON
pos@dig1967m	@dig1967m	164.668	164.867	VERB
pos@dig1967m	@dig1967m	164.867	165.066	PUNCT
pos@dig1967m	@dig1967m	165.066	165.265	PUNCT
pos@dig1967m	@dig1967m	165.265	165.464	PUNCT
pos@dig1967m	@dig1967m	174.4	174.78	X
pos@dig1967m	@dig1967m	174.78	175.16	ADV
pos@dig1967m	@dig1967m	175.16	175.54	PRON
pos@dig1967m	@dig1967m	175.54	175.92	VERB
pos@dig1967m	@dig1967m	175.92	176.3	PRON
pos@dig1967m	@dig1967m	176.3	176.68	PUNCT
pos@dig1967m	@dig1967m	176.68	177.06	X
pos@dig1967m	@dig1967m	177.06	177.44	PUNCT
pos@dig1967m	@dig1967m	177.44	177.82	PRON
pos@dig1967m	@dig1967m	177.82	178.2	NOUN
pos@dig1967m	@dig1967m	178.2	178.58	CCONJ
pos@dig1967m	@dig1967m	178.58	178.96	VERB
pos@dig1967m	@dig1967m	178.96	179.34	ADJ
pos@dig1967m	@dig1967m	179.34	179.72	CCONJ
pos@dig1967m	@dig1967m	179.72	180.1	VERB
pos@dig1967m	@dig1967m	180.1	180.48	ADV
pos@dig1967m	@dig1967m	180.48	180.86	ADJ
pos@dig1967m	@dig1967m	180.86	181.24	NOUN
pos@dig1967m	@dig1967m	181.24	181.62	ADP
pos@dig1967m	@dig1967m	181.62	182.0	NOUN
pos@dig1967m	@dig1967m	182.0	182.38	NOUN
pos@dig1967m	@dig1967m	182.38	182.76	CCONJ
pos@dig1967m	@dig1967m	182.76	183.14	NOUN
pos@dig1967m	@dig1967m	183.14	183.52	PUNCT
pos@dig1967m	@dig1967m	183.52	183.901	PUNCT
pos@dig1967m	@dig1967m	184.72	184.911	ADP
pos@dig1967m	@dig1967m	184.911	185.102	PRON
pos@dig1967m	@dig1967m	185.102	185.293	PRON
pos@dig1967m	@dig1967m	185.293	185.484	VERB
pos@dig1967m	@dig1967m	185.484	185.678	PUNCT
pos@dig1967m	@dig1967m	226.464	226.777	ADJ
pos@dig1967m	@dig1967m	226.777	227.09	PROPN
pos@dig1967m	@dig1967m	227.09	227.403	PUNCT
pos@dig1967m	@dig1967m	227.403	227.718	PUNCT
pos@dig1967m	@dig1967m	343.661	343.841	PROPN
pos@dig1967m	@dig1967m	343.841	344.021	PROPN
pos@dig1967m	@dig1967m	344.021	344.201	PUNCT
pos@dig1967m	@dig1967m	344.201	344.384	PUNCT
pos@dig1967m	@dig1967m	377.225	377.651	VERB
pos@dig1967m	@dig1967m	377.651	378.077	CCONJ
pos@dig1967m	@dig1967m	378.077	378.503	VERB
pos@dig1967m	@dig1967m	378.503	378.929	PART
pos@dig1967m	@dig1967m	396.864	397.066	NOUN
pos@dig1967m	@dig1967m	397.066	397.268	PUNCT
pos@dig1967m	@dig1967m	397.268	397.47	PUNCT
pos@dig1967m	@dig1967m	408.21	408.495	PROPN
pos@dig1967m	@dig1967m	408.495	408.78	PROPN
pos@dig1967m	@dig1967m	408.78	409.065	PUNCT
pos@dig1967m	@dig1967m	409.065	409.35	VERB
pos@dig1967m	@dig1967m	409.35	409.635	DET
pos@dig1967m	@dig1967m	409.92	410.205	NOUN
pos@dig1967m	@dig1967m	410.205	410.49	ADP
pos@dig1967m	@dig1967m	410.49	410.775	NOUN
pos@dig1967m	@dig1967m	410.775	411.06	NUM
pos@dig1967m	@dig1967m	411.06	411.345	ADP
pos@dig1967m	@dig1967m	411.345	411.63	ADJ
pos@dig1967m	@dig1967m	411.63	411.915	NOUN
pos@dig1967m	@dig1967m	411.915	412.2	PRON
pos@dig1967m	@dig1967m	412.2	412.485	VERB
pos@dig1967m	@dig1967m	412.485	412.77	NOUN
pos@dig1967m	@dig1967m	412.77	413.055	PUNCT
pos@dig1967m	@dig1967m	413.055	413.34	PUNCT
pos@dig1967m	@dig1967m	413.34	413.625	ADV
